player_id,yellow_cards,red_cards,goals,assists,minutes_played,market_value_in_eur,current_club_id,last_season,log_market_value_in_eur
53359,17.0,2.0,18.0,10.0,7058.0,4000000.0,720.0,2016.0,15.201804919084164
220755,1.0,0.0,1.0,0.0,699.0,1000000.0,29.0,2020.0,13.815510557964274
340968,,,,,,50000.0,141.0,2016.0,10.819778284410283
192921,0.0,0.0,0.0,1.0,158.0,400000.0,16704.0,2016.0,12.89921982609012
227685,0.0,0.0,1.0,0.0,18.0,300000.0,1465.0,2013.0,12.611537753638338
225015,10.0,0.0,1.0,0.0,4177.0,1200000.0,2687.0,2021.0,13.997832114758229
599231,5.0,0.0,21.0,7.0,3567.0,14000000.0,2282.0,2023.0,16.454567887579532
336058,0.0,0.0,0.0,0.0,12.0,100000.0,8024.0,2016.0,11.512925464970229
392500,0.0,0.0,0.0,0.0,2.0,275000.0,1038.0,2019.0,12.524526376648708
194533,,,,,,400000.0,43.0,2021.0,12.89921982609012
351749,21.0,0.0,2.0,3.0,5230.0,50000000.0,379.0,2023.0,17.72753356339242
157507,30.0,0.0,7.0,8.0,15218.0,10000000.0,416.0,2023.0,16.11809565095832
127774,2.0,0.0,1.0,0.0,431.0,400000.0,6996.0,2013.0,12.89921982609012
586709,0.0,0.0,0.0,0.0,29.0,100000.0,2671.0,2020.0,11.512925464970229
58425,5.0,0.0,2.0,1.0,2116.0,1200000.0,16247.0,2017.0,13.997832114758229
471286,3.0,0.0,0.0,0.0,388.0,650000.0,1124.0,2023.0,13.38472764187182
57420,32.0,0.0,11.0,4.0,17258.0,7000000.0,667.0,2020.0,15.761420707019587
220686,,,,,,1000000.0,410.0,2014.0,13.815510557964274
44686,75.0,4.0,6.0,3.0,16469.0,1500000.0,826.0,2021.0,14.22097566607244
249068,0.0,0.0,0.0,0.0,19.0,450000.0,1038.0,2018.0,13.017002861746503
213911,0.0,0.0,0.0,0.0,6.0,100000.0,1390.0,2014.0,11.512925464970229
27369,3.0,0.0,2.0,0.0,1886.0,1900000.0,1301.0,2012.0,14.457364444136669
14881,6.0,0.0,0.0,0.0,2610.0,350000.0,1465.0,2023.0,12.765688433465597
297752,17.0,0.0,0.0,1.0,3565.0,600000.0,48332.0,2022.0,13.304684934198283
1041600,,,,,,100000.0,43.0,2022.0,11.512925464970229
42717,0.0,0.0,0.0,0.0,1501.0,500000.0,475.0,2023.0,13.122363377404328
217111,54.0,0.0,114.0,135.0,29480.0,50000000.0,141.0,2023.0,17.72753356339242
283001,5.0,0.0,2.0,4.0,1338.0,1500000.0,167.0,2022.0,14.22097566607244
708721,2.0,0.0,0.0,0.0,665.0,250000.0,24245.0,2022.0,12.429216196844383
539151,,,,,,25000.0,1269.0,2021.0,10.126631103850338
164785,1.0,0.0,1.0,4.0,1463.0,1000000.0,2759.0,2013.0,13.815510557964274
531373,,,,,,500000.0,940.0,2022.0,13.122363377404328
392048,,,,,,225000.0,430.0,2018.0,12.323855681186558
19726,21.0,2.0,3.0,0.0,7133.0,37000000.0,46.0,2015.0,17.4264284706085
156384,8.0,0.0,1.0,0.0,9414.0,2500000.0,2861.0,2019.0,14.73180128983843
387407,,,,,,150000.0,468.0,2017.0,11.918390573078392
456445,,,,,,150000.0,1095.0,2017.0,11.918390573078392
9707,27.0,0.0,5.0,10.0,9780.0,1600000.0,441.0,2017.0,14.28551418721001
35554,1.0,0.0,2.0,0.0,1180.0,2400000.0,8024.0,2014.0,14.690979295318174
93085,0.0,0.0,0.0,0.0,306.0,200000.0,19771.0,2014.0,12.206072645530174
195290,,,,,,400000.0,430.0,2012.0,12.89921982609012
196717,,,,,,50000.0,2553.0,2016.0,10.819778284410283
514897,0.0,0.0,0.0,0.0,67.0,150000.0,1053.0,2021.0,11.918390573078392
24946,17.0,0.0,1.0,2.0,4877.0,1000000.0,3349.0,2018.0,13.815510557964274
281608,,,,,,50000.0,40.0,2015.0,10.819778284410283
317454,3.0,0.0,10.0,20.0,4631.0,20000000.0,36.0,2022.0,16.811242831518264
345750,1.0,0.0,0.0,0.0,390.0,125000.0,8838.0,2017.0,11.736069016284437
74687,9.0,0.0,0.0,4.0,2645.0,2750000.0,820.0,2020.0,14.827111469642754
36423,6.0,0.0,3.0,4.0,1962.0,4000000.0,2441.0,2012.0,15.201804919084164
443322,,,,,,350000.0,5817.0,2016.0,12.765688433465597
129096,36.0,1.0,2.0,0.0,9765.0,5000000.0,1186.0,2022.0,15.424948470398375
8806,62.0,2.0,49.0,88.0,23223.0,55000000.0,162.0,2021.0,17.822843743196746
170611,0.0,0.0,0.0,0.0,90.0,100000.0,3729.0,2014.0,11.512925464970229
199299,0.0,0.0,0.0,3.0,945.0,3500000.0,1533.0,2020.0,15.068273526459642
1109816,0.0,0.0,0.0,0.0,76.0,50000.0,61825.0,2023.0,10.819778284410283
31552,4.0,0.0,63.0,28.0,13318.0,10000000.0,371.0,2019.0,16.11809565095832
38780,46.0,0.0,12.0,13.0,13443.0,1500000.0,2425.0,2023.0,14.22097566607244
88684,39.0,3.0,3.0,9.0,14536.0,5000000.0,2919.0,2023.0,15.424948470398375
648779,22.0,1.0,8.0,11.0,8706.0,18000000.0,162.0,2023.0,16.70588231586044
406091,2.0,0.0,1.0,1.0,2321.0,550000.0,1435.0,2021.0,13.217673557208654
284740,8.0,0.0,0.0,0.0,1889.0,250000.0,2672.0,2016.0,12.429216196844383
61783,1.0,0.0,0.0,0.0,245.0,1000000.0,4171.0,2017.0,13.815510557964274
69396,3.0,0.0,1.0,1.0,1075.0,1000000.0,41.0,2013.0,13.815510557964274
258362,2.0,0.0,0.0,0.0,3420.0,750000.0,385.0,2022.0,13.527828485512494
47074,8.0,0.0,8.0,4.0,2540.0,450000.0,2672.0,2015.0,13.017002861746503
103428,15.0,0.0,20.0,15.0,15669.0,1000000.0,173.0,2023.0,13.815510557964274
554284,9.0,0.0,4.0,9.0,4038.0,10000000.0,499.0,2023.0,16.11809565095832
609692,0.0,0.0,0.0,0.0,237.0,1200000.0,618.0,2021.0,13.997832114758229
172143,22.0,1.0,0.0,1.0,4963.0,800000.0,1085.0,2019.0,13.592367006650065
345595,0.0,0.0,0.0,0.0,2097.0,600000.0,3426.0,2019.0,13.304684934198283
876865,0.0,0.0,0.0,0.0,112.0,50000.0,19789.0,2021.0,10.819778284410283
299,10.0,0.0,0.0,5.0,2510.0,9000000.0,10484.0,2012.0,16.012735135300492
571079,2.0,0.0,0.0,1.0,283.0,600000.0,1244.0,2018.0,13.304684934198283
55737,6.0,0.0,0.0,1.0,1460.0,700000.0,6996.0,2012.0,13.458835614025542
33951,10.0,0.0,4.0,2.0,8561.0,9000000.0,60949.0,2019.0,16.012735135300492
259988,0.0,0.0,0.0,0.0,135.0,200000.0,3336.0,2019.0,12.206072645530174
173192,34.0,1.0,3.0,3.0,11111.0,600000.0,1241.0,2023.0,13.304684934198283
363541,0.0,0.0,0.0,0.0,25.0,250000.0,366.0,2020.0,12.429216196844383
274347,4.0,0.0,6.0,2.0,1337.0,3000000.0,13.0,2021.0,14.914122846632385
67866,6.0,0.0,1.0,1.0,3751.0,2000000.0,16795.0,2013.0,14.508657738524219
472271,,,,,,150000.0,862.0,2018.0,11.918390573078392
596098,0.0,0.0,1.0,0.0,348.0,150000.0,4603.0,2018.0,11.918390573078392
386446,23.0,0.0,4.0,5.0,7327.0,22000000.0,416.0,2023.0,16.90655301132259
145416,11.0,0.0,12.0,9.0,5331.0,2000000.0,2420.0,2018.0,14.508657738524219
106365,,,,,,25000.0,2759.0,2012.0,10.126631103850338
264406,0.0,0.0,0.0,0.0,97.0,100000.0,3008.0,2014.0,11.512925464970229
596216,,,,,,100000.0,1148.0,2021.0,11.512925464970229
696890,,,,,,300000.0,681.0,2021.0,12.611537753638338
2138,22.0,0.0,1.0,0.0,4951.0,600000.0,40426.0,2017.0,13.304684934198283
31095,28.0,0.0,11.0,25.0,15956.0,20000000.0,589.0,2021.0,16.811242831518264
171133,,,,,,25000.0,2451.0,2012.0,10.126631103850338
404386,,,,,,650000.0,11.0,2019.0,13.38472764187182
415550,2.0,0.0,3.0,2.0,684.0,1500000.0,8970.0,2018.0,14.22097566607244
456533,,,,,,50000.0,2381.0,2017.0,10.819778284410283
86264,0.0,0.0,1.0,0.0,240.0,600000.0,41201.0,2019.0,13.304684934198283
567668,0.0,0.0,0.0,0.0,90.0,200000.0,653.0,2023.0,12.206072645530174
109,4.0,0.0,1.0,2.0,3584.0,9500000.0,825.0,2013.0,16.06680235657077
265504,1.0,0.0,10.0,4.0,3212.0,6000000.0,415.0,2018.0,15.60727002719233
859173,0.0,0.0,0.0,0.0,79.0,75000.0,2375.0,2021.0,11.225243392518447
57545,3.0,0.0,0.0,1.0,1508.0,1600000.0,1421.0,2012.0,14.28551418721001
422828,,,,,,125000.0,2698.0,2017.0,11.736069016284437
537548,,,,,,100000.0,130.0,2018.0,11.512925464970229
60614,0.0,0.0,0.0,0.0,360.0,250000.0,19771.0,2013.0,12.429216196844383
123296,0.0,0.0,0.0,0.0,90.0,100000.0,20100.0,2013.0,11.512925464970229
5586,3.0,0.0,0.0,0.0,888.0,3500000.0,21957.0,2013.0,15.068273526459642
328960,0.0,0.0,0.0,0.0,19.0,150000.0,28956.0,2015.0,11.918390573078392
5469,,,,,,750000.0,162.0,2013.0,13.527828485512494
295652,0.0,0.0,0.0,1.0,185.0,100000.0,1003.0,2014.0,11.512925464970229
458734,2.0,0.0,0.0,0.0,2443.0,1200000.0,200.0,2022.0,13.997832114758229
483047,0.0,0.0,3.0,0.0,496.0,250000.0,19657.0,2018.0,12.429216196844383
462838,5.0,0.0,7.0,7.0,6812.0,2500000.0,2778.0,2023.0,14.73180128983843
842764,,,,,,150000.0,40.0,2021.0,11.918390573078392
182956,1.0,0.0,0.0,0.0,349.0,1000000.0,2861.0,2019.0,13.815510557964274
266359,44.0,0.0,54.0,55.0,21583.0,18000000.0,273.0,2023.0,16.70588231586044
22943,2.0,0.0,4.0,0.0,941.0,8000000.0,653.0,2013.0,15.89495209964411
48870,13.0,0.0,0.0,3.0,28334.0,5000000.0,865.0,2023.0,15.424948470398375
127706,0.0,0.0,0.0,0.0,75.0,250000.0,2424.0,2014.0,12.429216196844383
254981,38.0,1.0,2.0,1.0,9458.0,2500000.0,4603.0,2020.0,14.73180128983843
56631,15.0,0.0,0.0,0.0,18705.0,3000000.0,1435.0,2023.0,14.914122846632385
436912,,,,,,150000.0,1063.0,2015.0,11.918390573078392
804817,0.0,0.0,0.0,0.0,7.0,250000.0,826.0,2022.0,12.429216196844383
192656,2.0,0.0,1.0,1.0,1789.0,225000.0,1241.0,2023.0,12.323855681186558
104376,7.0,1.0,0.0,1.0,10396.0,800000.0,192.0,2017.0,13.592367006650065
256669,0.0,0.0,2.0,0.0,612.0,400000.0,2671.0,2021.0,12.89921982609012
398025,,,,,,225000.0,430.0,2016.0,12.323855681186558
623570,1.0,1.0,3.0,4.0,1736.0,18000000.0,244.0,2023.0,16.70588231586044
171557,9.0,1.0,0.0,0.0,5098.0,1250000.0,1162.0,2018.0,14.038654109278484
502247,12.0,0.0,3.0,9.0,4371.0,3000000.0,58.0,2023.0,14.914122846632385
98067,3.0,0.0,0.0,0.0,17573.0,700000.0,43.0,2023.0,13.458835614025542
476624,1.0,0.0,0.0,1.0,120.0,500000.0,4171.0,2020.0,13.122363377404328
331501,5.0,0.0,0.0,0.0,1304.0,1000000.0,2995.0,2022.0,13.815510557964274
296782,5.0,0.0,1.0,2.0,1295.0,1000000.0,3268.0,2022.0,13.815510557964274
57987,20.0,0.0,2.0,0.0,10409.0,2000000.0,339.0,2016.0,14.508657738524219
228604,0.0,0.0,1.0,0.0,232.0,1000000.0,398.0,2017.0,13.815510557964274
341438,0.0,0.0,0.0,0.0,11.0,200000.0,265.0,2018.0,12.206072645530174
89622,4.0,0.0,2.0,0.0,894.0,350000.0,403.0,2012.0,12.765688433465597
132210,5.0,0.0,1.0,2.0,1926.0,100000.0,465.0,2014.0,11.512925464970229
618050,,,,,,25000.0,798.0,2022.0,10.126631103850338
10025,0.0,0.0,0.0,0.0,366.0,900000.0,2578.0,2015.0,13.710150042306449
609518,,,,,,275000.0,2420.0,2021.0,12.524526376648708
359233,3.0,0.0,5.0,2.0,1737.0,2000000.0,60949.0,2019.0,14.508657738524219
200953,0.0,0.0,0.0,0.0,4.0,75000.0,370.0,2014.0,11.225243392518447
890290,3.0,0.0,2.0,0.0,424.0,2500000.0,12.0,2023.0,14.73180128983843
61335,10.0,1.0,5.0,9.0,10586.0,500000.0,5724.0,2017.0,13.122363377404328
94304,40.0,1.0,12.0,8.0,15568.0,3000000.0,3729.0,2021.0,14.914122846632385
257057,0.0,0.0,0.0,0.0,43.0,1000000.0,2995.0,2012.0,13.815510557964274
208167,7.0,0.0,14.0,5.0,3320.0,9000000.0,86.0,2023.0,16.012735135300492
96798,7.0,0.0,2.0,2.0,3083.0,1100000.0,126.0,2018.0,13.9108207377686
213855,,,,,,100000.0,20.0,2012.0,11.512925464970229
432094,3.0,0.0,0.0,0.0,1563.0,300000.0,61825.0,2020.0,12.611537753638338
6287,2.0,0.0,2.0,2.0,2328.0,2500000.0,23.0,2013.0,14.73180128983843
570508,0.0,0.0,0.0,0.0,90.0,300000.0,11127.0,2020.0,12.611537753638338
333815,15.0,0.0,2.0,7.0,9170.0,650000.0,468.0,2022.0,13.38472764187182
400546,2.0,0.0,0.0,0.0,990.0,1800000.0,79.0,2023.0,14.403297222866392
75890,8.0,0.0,0.0,1.0,15401.0,3000000.0,820.0,2020.0,14.914122846632385
748936,0.0,0.0,0.0,0.0,59.0,100000.0,10690.0,2020.0,11.512925464970229
135057,27.0,0.0,15.0,32.0,9269.0,12000000.0,1010.0,2017.0,16.300417207752275
659886,1.0,0.0,0.0,0.0,100.0,300000.0,60551.0,2021.0,12.611537753638338
167721,39.0,3.0,39.0,12.0,8911.0,15000000.0,150.0,2023.0,16.523560759066484
744729,,,,,,500000.0,27.0,2023.0,13.122363377404328
223030,3.0,0.0,1.0,1.0,606.0,500000.0,14589.0,2019.0,13.122363377404328
89088,9.0,0.0,2.0,1.0,4409.0,1000000.0,16704.0,2019.0,13.815510557964274
888738,0.0,0.0,0.0,0.0,99.0,600000.0,8970.0,2023.0,13.304684934198283
662208,3.0,0.0,5.0,1.0,1592.0,2000000.0,6890.0,2023.0,14.508657738524219
105691,8.0,0.0,3.0,6.0,3108.0,250000.0,2999.0,2016.0,12.429216196844383
208512,,,,,,300000.0,2715.0,2021.0,12.611537753638338
111347,44.0,1.0,12.0,0.0,10829.0,8500000.0,749.0,2023.0,15.955576721460545
564326,0.0,0.0,0.0,0.0,13.0,150000.0,1245.0,2020.0,11.918390573078392
490383,0.0,0.0,0.0,0.0,8.0,125000.0,467.0,2022.0,11.736069016284437
27811,4.0,0.0,0.0,0.0,742.0,200000.0,1269.0,2012.0,12.206072645530174
926850,,,,,,50000.0,418.0,2022.0,10.819778284410283
869934,0.0,0.0,0.0,0.0,3.0,50000.0,6646.0,2020.0,10.819778284410283
127169,7.0,1.0,1.0,5.0,2562.0,600000.0,24245.0,2022.0,13.304684934198283
793774,8.0,1.0,0.0,0.0,2073.0,650000.0,41231.0,2023.0,13.38472764187182
30263,,,,,,400000.0,506.0,2018.0,12.89921982609012
144927,8.0,0.0,0.0,3.0,3951.0,800000.0,2503.0,2019.0,13.592367006650065
431561,5.0,0.0,2.0,3.0,1984.0,3000000.0,79.0,2023.0,14.914122846632385
425400,3.0,0.0,4.0,1.0,1822.0,2000000.0,1420.0,2022.0,14.508657738524219
228574,0.0,0.0,0.0,0.0,57.0,75000.0,132.0,2013.0,11.225243392518447
229292,,,,,,600000.0,273.0,2018.0,13.304684934198283
373300,6.0,0.0,7.0,8.0,1610.0,3500000.0,2423.0,2021.0,15.068273526459642
76329,8.0,0.0,4.0,6.0,5120.0,2500000.0,800.0,2015.0,14.73180128983843
458715,4.0,1.0,0.0,0.0,1946.0,6000000.0,8024.0,2023.0,15.60727002719233
51892,4.0,0.0,0.0,3.0,1297.0,2000000.0,3729.0,2016.0,14.508657738524219
295807,0.0,0.0,0.0,0.0,285.0,200000.0,28956.0,2015.0,12.206072645530174
858719,1.0,0.0,0.0,0.0,55.0,700000.0,3268.0,2023.0,13.458835614025542
421764,,,,,,250000.0,12.0,2019.0,12.429216196844383
521798,,,,,,100000.0,4128.0,2017.0,11.512925464970229
986866,1.0,0.0,0.0,0.0,23.0,150000.0,1241.0,2023.0,11.918390573078392
81202,2.0,0.0,2.0,2.0,1317.0,2500000.0,603.0,2013.0,14.73180128983843
120427,,,,,,400000.0,33.0,2012.0,12.89921982609012
375657,16.0,0.0,2.0,1.0,4059.0,400000.0,6992.0,2023.0,12.89921982609012
45228,14.0,1.0,1.0,6.0,5955.0,500000.0,465.0,2023.0,13.122363377404328
31123,0.0,0.0,0.0,0.0,20.0,400000.0,105.0,2016.0,12.89921982609012
350219,25.0,0.0,29.0,27.0,19321.0,60000000.0,583.0,2023.0,17.909855120186375
129604,3.0,0.0,1.0,2.0,1333.0,7500000.0,36.0,2022.0,15.830413578506539
72462,4.0,0.0,35.0,46.0,14379.0,8000000.0,234.0,2020.0,15.89495209964411
182713,0.0,0.0,0.0,0.0,1.0,450000.0,1301.0,2016.0,13.017002861746503
330780,9.0,1.0,1.0,2.0,3010.0,600000.0,3729.0,2021.0,13.304684934198283
673196,2.0,0.0,0.0,0.0,444.0,250000.0,1186.0,2022.0,12.429216196844383
627227,1.0,1.0,3.0,2.0,780.0,4000000.0,60551.0,2022.0,15.201804919084164
146854,27.0,0.0,230.0,71.0,32300.0,50000000.0,162.0,2023.0,17.72753356339242
85291,47.0,1.0,23.0,36.0,17423.0,4200000.0,152.0,2023.0,15.250595083253597
193592,54.0,0.0,9.0,28.0,16408.0,4500000.0,865.0,2023.0,15.319587954740548
18901,20.0,0.0,1.0,3.0,11176.0,6000000.0,618.0,2016.0,15.60727002719233
261058,,,,,,150000.0,1091.0,2016.0,11.918390573078392
104540,4.0,0.0,0.0,0.0,1478.0,2500000.0,3060.0,2021.0,14.73180128983843
340376,16.0,0.0,26.0,15.0,8806.0,14000000.0,1075.0,2023.0,16.454567887579532
18934,38.0,3.0,26.0,31.0,20774.0,3500000.0,1147.0,2022.0,15.068273526459642
421224,2.0,0.0,1.0,0.0,756.0,150000.0,3060.0,2017.0,11.918390573078392
17965,5.0,2.0,0.0,0.0,39408.0,30000000.0,148.0,2022.0,17.216707939626428
956050,0.0,0.0,3.0,0.0,539.0,50000.0,354.0,2023.0,10.819778284410283
19182,9.0,1.0,0.0,0.0,1987.0,2000000.0,6195.0,2012.0,14.508657738524219
240244,5.0,0.0,1.0,3.0,4085.0,1000000.0,3522.0,2020.0,13.815510557964274
450108,5.0,0.0,1.0,1.0,1630.0,1000000.0,2375.0,2021.0,13.815510557964274
193256,5.0,1.0,0.0,0.0,5548.0,2500000.0,273.0,2023.0,14.73180128983843
166237,91.0,1.0,21.0,35.0,20370.0,40000000.0,12.0,2023.0,17.50439001207821
849520,,,,,,7000000.0,1025.0,2023.0,15.761420707019587
352126,4.0,0.0,3.0,8.0,2776.0,500000.0,987.0,2020.0,13.122363377404328
135748,3.0,0.0,0.0,0.0,611.0,400000.0,21957.0,2017.0,12.89921982609012
250431,0.0,0.0,0.0,0.0,216.0,125000.0,762.0,2019.0,11.736069016284437
226410,0.0,0.0,0.0,0.0,270.0,900000.0,678.0,2022.0,13.710150042306449
202834,,,,,,200000.0,800.0,2013.0,12.206072645530174
398159,0.0,0.0,0.0,0.0,26.0,200000.0,1244.0,2017.0,12.206072645530174
191987,20.0,1.0,3.0,0.0,10100.0,7500000.0,6890.0,2022.0,15.830413578506539
96089,11.0,0.0,42.0,3.0,6197.0,1250000.0,2671.0,2023.0,14.038654109278484
369098,,,,,,150000.0,2578.0,2021.0,11.918390573078392
57922,1.0,0.0,1.0,0.0,320.0,1200000.0,940.0,2012.0,13.997832114758229
977464,0.0,0.0,0.0,0.0,53.0,5000000.0,15.0,2023.0,15.424948470398375
269864,2.0,0.0,0.0,0.0,3231.0,300000.0,982.0,2020.0,12.611537753638338
653845,,,,,,100000.0,11127.0,2021.0,11.512925464970229
391048,,,,,,75000.0,749.0,2018.0,11.225243392518447
27611,8.0,0.0,1.0,1.0,1407.0,2000000.0,24.0,2013.0,14.508657738524219
392576,0.0,0.0,0.0,0.0,21.0,1000000.0,20.0,2018.0,13.815510557964274
143558,29.0,2.0,2.0,0.0,8145.0,2500000.0,2696.0,2019.0,14.73180128983843
5278,0.0,0.0,0.0,0.0,3333.0,4500000.0,31.0,2016.0,15.319587954740548
3534,1.0,0.0,0.0,0.0,2460.0,2700000.0,683.0,2013.0,14.808762330974558
47544,22.0,1.0,1.0,5.0,6079.0,1200000.0,458.0,2016.0,13.997832114758229
560694,2.0,0.0,1.0,0.0,754.0,8000000.0,703.0,2022.0,15.89495209964411
317034,0.0,0.0,0.0,0.0,136.0,100000.0,441.0,2017.0,11.512925464970229
816471,,,,,,100000.0,2698.0,2021.0,11.512925464970229
570466,3.0,0.0,0.0,1.0,1200.0,3000000.0,380.0,2023.0,14.914122846632385
122383,0.0,0.0,0.0,0.0,45.0,800000.0,2727.0,2021.0,13.592367006650065
520013,0.0,0.0,0.0,0.0,35.0,400000.0,589.0,2022.0,12.89921982609012
24195,0.0,0.0,0.0,0.0,90.0,300000.0,2995.0,2014.0,12.611537753638338
103674,24.0,0.0,1.0,4.0,7061.0,2000000.0,3205.0,2022.0,14.508657738524219
13023,13.0,0.0,46.0,8.0,10170.0,4500000.0,354.0,2021.0,15.319587954740548
373187,33.0,1.0,4.0,1.0,10199.0,1000000.0,979.0,2023.0,13.815510557964274
93604,21.0,0.0,7.0,5.0,11444.0,3000000.0,60.0,2023.0,14.914122846632385
168330,,,,,,150000.0,417.0,2014.0,11.918390573078392
861981,1.0,0.0,0.0,0.0,271.0,4000000.0,252.0,2023.0,15.201804919084164
3851,19.0,0.0,7.0,2.0,8617.0,2500000.0,167.0,2018.0,14.73180128983843
460379,2.0,1.0,3.0,3.0,4532.0,1500000.0,2861.0,2022.0,14.22097566607244
455209,,,,,,50000.0,506.0,2018.0,10.819778284410283
211313,4.0,1.0,1.0,0.0,2696.0,400000.0,6992.0,2017.0,12.89921982609012
124410,55.0,1.0,8.0,5.0,19262.0,10000000.0,89.0,2023.0,16.11809565095832
44735,31.0,0.0,1.0,2.0,6847.0,2000000.0,472.0,2017.0,14.508657738524219
591880,0.0,0.0,0.0,1.0,529.0,700000.0,798.0,2023.0,13.458835614025542
170767,64.0,3.0,6.0,10.0,15826.0,2500000.0,2375.0,2021.0,14.73180128983843
606023,0.0,0.0,1.0,1.0,2319.0,500000.0,306.0,2023.0,13.122363377404328
15888,1.0,0.0,0.0,1.0,1335.0,3500000.0,252.0,2013.0,15.068273526459642
884849,1.0,1.0,0.0,0.0,317.0,200000.0,2740.0,2023.0,12.206072645530174
240409,,,,,,75000.0,410.0,2013.0,11.225243392518447
524966,1.0,0.0,1.0,0.0,368.0,200000.0,16247.0,2017.0,12.206072645530174
317420,0.0,0.0,0.0,0.0,763.0,550000.0,2381.0,2015.0,13.217673557208654
169533,3.0,0.0,7.0,1.0,958.0,800000.0,862.0,2018.0,13.592367006650065
104962,,,,,,300000.0,1071.0,2012.0,12.611537753638338
54488,2.0,0.0,0.0,0.0,536.0,1750000.0,2921.0,2012.0,14.375126345899696
725352,,,,,,150000.0,800.0,2022.0,11.918390573078392
15131,4.0,0.0,1.0,2.0,2154.0,2500000.0,173.0,2012.0,14.73180128983843
521919,0.0,0.0,0.0,0.0,2.0,500000.0,16.0,2021.0,13.122363377404328
559806,0.0,0.0,2.0,2.0,369.0,200000.0,370.0,2020.0,12.206072645530174
42547,36.0,0.0,4.0,15.0,20057.0,1000000.0,903.0,2023.0,13.815510557964274
61809,26.0,0.0,6.0,17.0,11697.0,900000.0,1435.0,2016.0,13.710150042306449
103127,1.0,0.0,0.0,0.0,552.0,200000.0,5818.0,2015.0,12.206072645530174
93837,,,,,,900000.0,80.0,2021.0,13.710150042306449
55250,31.0,1.0,11.0,5.0,15322.0,2300000.0,1467.0,2020.0,14.648419680899378
288225,40.0,0.0,47.0,31.0,18699.0,22000000.0,273.0,2023.0,16.90655301132259
465294,0.0,0.0,0.0,0.0,12.0,900000.0,180.0,2020.0,13.710150042306449
1025798,0.0,0.0,0.0,0.0,1.0,50000.0,3508.0,2022.0,10.819778284410283
55538,11.0,0.0,4.0,7.0,3696.0,700000.0,11126.0,2015.0,13.458835614025542
57328,38.0,0.0,10.0,24.0,19791.0,750000.0,202.0,2021.0,13.527828485512494
847772,0.0,0.0,0.0,0.0,18.0,2000000.0,1160.0,2020.0,14.508657738524219
348229,3.0,0.0,1.0,0.0,627.0,4000000.0,41274.0,2021.0,15.201804919084164
153537,0.0,0.0,0.0,0.0,82.0,350000.0,2457.0,2019.0,12.765688433465597
214070,19.0,0.0,5.0,8.0,5481.0,2500000.0,7378.0,2023.0,14.73180128983843
192750,0.0,0.0,4.0,0.0,566.0,300000.0,1519.0,2013.0,12.611537753638338
366212,0.0,0.0,0.0,0.0,540.0,250000.0,903.0,2022.0,12.429216196844383
375003,,,,,,50000.0,204.0,2014.0,10.819778284410283
167811,1.0,0.0,0.0,0.0,90.0,100000.0,862.0,2013.0,11.512925464970229
41653,3.0,0.0,0.0,1.0,6405.0,2000000.0,865.0,2016.0,14.508657738524219
4796,21.0,0.0,5.0,4.0,7372.0,7000000.0,667.0,2017.0,15.761420707019587
44779,87.0,3.0,134.0,54.0,22737.0,60000000.0,543.0,2022.0,17.909855120186375
673071,1.0,0.0,1.0,1.0,628.0,2000000.0,105.0,2023.0,14.508657738524219
353252,13.0,0.0,13.0,13.0,9423.0,500000.0,6992.0,2023.0,13.122363377404328
55089,8.0,0.0,0.0,3.0,39409.0,10000000.0,533.0,2023.0,16.11809565095832
418881,0.0,0.0,0.0,0.0,79.0,250000.0,1390.0,2018.0,12.429216196844383
38824,10.0,0.0,4.0,1.0,5999.0,2000000.0,252.0,2017.0,14.508657738524219
700119,0.0,0.0,0.0,1.0,400.0,500000.0,2375.0,2021.0,13.122363377404328
73725,11.0,0.0,6.0,7.0,5328.0,600000.0,653.0,2019.0,13.304684934198283
483385,5.0,0.0,11.0,4.0,3325.0,600000.0,2553.0,2020.0,13.304684934198283
60904,14.0,0.0,9.0,27.0,5699.0,850000.0,903.0,2021.0,13.652991628466498
129973,3.0,0.0,6.0,14.0,3588.0,350000.0,2451.0,2016.0,12.765688433465597
613393,6.0,1.0,3.0,4.0,2989.0,3500000.0,1390.0,2023.0,15.068273526459642
197128,,,,,,300000.0,681.0,2013.0,12.611537753638338
171696,,,,,,500000.0,2921.0,2012.0,13.122363377404328
326590,3.0,0.0,0.0,0.0,908.0,350000.0,2759.0,2023.0,12.765688433465597
291701,1.0,0.0,0.0,1.0,576.0,900000.0,6.0,2016.0,13.710150042306449
282700,1.0,0.0,0.0,3.0,705.0,1000000.0,3368.0,2021.0,13.815510557964274
125714,3.0,0.0,0.0,1.0,11025.0,12000000.0,1148.0,2023.0,16.300417207752275
719635,4.0,0.0,1.0,3.0,1213.0,3300000.0,371.0,2023.0,15.009433026436708
450387,0.0,0.0,0.0,0.0,184.0,50000.0,678.0,2018.0,10.819778284410283
544149,3.0,0.0,1.0,0.0,2122.0,7500000.0,416.0,2022.0,15.830413578506539
183282,3.0,0.0,0.0,0.0,248.0,500000.0,306.0,2016.0,13.122363377404328
762387,0.0,0.0,0.0,0.0,21.0,300000.0,660.0,2023.0,12.611537753638338
369706,0.0,0.0,2.0,0.0,195.0,700000.0,979.0,2023.0,13.458835614025542
187286,,,,,,50000.0,403.0,2012.0,10.819778284410283
